id,publication_year,cited_by_count,author_ids
https://openalex.org/W2052488724,2001,20,"https://openalex.org/A5085436309,https://openalex.org/A5010806066,https://openalex.org/A5041310448,https://openalex.org/A5000764325,https://openalex.org/A5110825222,https://openalex.org/A5109991477,https://openalex.org/A5086527311"
https://openalex.org/W1968324108,2000,13,"https://openalex.org/A5113759621,https://openalex.org/A5035070252,https://openalex.org/A5081163463,https://openalex.org/A5110825222,https://openalex.org/A5048262927,https://openalex.org/A5064517821"
https://openalex.org/W2067655299,1999,29,"https://openalex.org/A5012486157,https://openalex.org/A5072096798,https://openalex.org/A5110825222"
https://openalex.org/W2414533804,1999,26,"https://openalex.org/A5074128874,https://openalex.org/A5068093589,https://openalex.org/A5112262660,https://openalex.org/A5006133126,https://openalex.org/A5036650691,https://openalex.org/A5103976249,https://openalex.org/A5110825222,https://openalex.org/A5110085386"
https://openalex.org/W2049196185,1999,77,"https://openalex.org/A5009979884,https://openalex.org/A5052457888,https://openalex.org/A5074128874,https://openalex.org/A5042389718,https://openalex.org/A5051054725,https://openalex.org/A5110825222,https://openalex.org/A5047829835,https://openalex.org/A5043427259"
https://openalex.org/W63608501,1999,12,"https://openalex.org/A5074128874,https://openalex.org/A5068093589,https://openalex.org/A5112294471,https://openalex.org/A5006133126,https://openalex.org/A5036650691,https://openalex.org/A5055657000,https://openalex.org/A5110825222,https://openalex.org/A5109866901"
https://openalex.org/W2039632893,1998,28,"https://openalex.org/A5103993441,https://openalex.org/A5074128874,https://openalex.org/A5051054725,https://openalex.org/A5085911408,https://openalex.org/A5110825222"
https://openalex.org/W2027264769,1998,20,"https://openalex.org/A5103993441,https://openalex.org/A5074128874,https://openalex.org/A5072096798,https://openalex.org/A5012486157,https://openalex.org/A5049152493,https://openalex.org/A5085911408,https://openalex.org/A5110825222"
https://openalex.org/W2010842231,1998,175,"https://openalex.org/A5103174931,https://openalex.org/A5031341556,https://openalex.org/A5110825222,https://openalex.org/A5016112638,https://openalex.org/A5111737821"
https://openalex.org/W2580941503,1998,12,"https://openalex.org/A5025704557,https://openalex.org/A5074128874,https://openalex.org/A5051054725,https://openalex.org/A5012486157,https://openalex.org/A5049152493,https://openalex.org/A5110825222"
https://openalex.org/W243343757,1998,23,"https://openalex.org/A5049152493,https://openalex.org/A5074128874,https://openalex.org/A5072096798,https://openalex.org/A5110825222"
https://openalex.org/W2031240230,1998,20,"https://openalex.org/A5049152493,https://openalex.org/A5037225400,https://openalex.org/A5051054725,https://openalex.org/A5098456222,https://openalex.org/A5110825222"
https://openalex.org/W2041030070,1997,23,"https://openalex.org/A5074128874,https://openalex.org/A5072096798,https://openalex.org/A5079543317,https://openalex.org/A5108512513,https://openalex.org/A5110825222"
https://openalex.org/W2196863897,1997,18,"https://openalex.org/A5112018945,https://openalex.org/A5084329248,https://openalex.org/A5110825222,https://openalex.org/A5089371529"
https://openalex.org/W2120288269,1997,16,"https://openalex.org/A5049152493,https://openalex.org/A5074128874,https://openalex.org/A5072096798,https://openalex.org/A5110825222"
https://openalex.org/W2068763059,1997,44,"https://openalex.org/A5049152493,https://openalex.org/A5074128874,https://openalex.org/A5072096798,https://openalex.org/A5110825222"
https://openalex.org/W2067245765,1996,12,"https://openalex.org/A5079079643,https://openalex.org/A5061237838,https://openalex.org/A5108102024,https://openalex.org/A5081521137,https://openalex.org/A5110825222,https://openalex.org/A5050307460"
https://openalex.org/W2002906372,1996,15,"https://openalex.org/A5051054725,https://openalex.org/A5110412704,https://openalex.org/A5110825222,https://openalex.org/A5011509555"
https://openalex.org/W2007370667,1994,11,"https://openalex.org/A5081284897,https://openalex.org/A5110825222,https://openalex.org/A5109092037,https://openalex.org/A5027520021,https://openalex.org/A5112070484"
https://openalex.org/W2118523495,1994,96,"https://openalex.org/A5108596728,https://openalex.org/A5108654164,https://openalex.org/A5110825222"
https://openalex.org/W2322084149,1994,106,"https://openalex.org/A5112178787,https://openalex.org/A5110825222,https://openalex.org/A5091290914,https://openalex.org/A5059626622,https://openalex.org/A5101768150"
https://openalex.org/W2467458756,1993,41,"https://openalex.org/A5109327809,https://openalex.org/A5110825222,https://openalex.org/A5079146536,https://openalex.org/A5067457491,https://openalex.org/A5109086135,https://openalex.org/A5103222548,https://openalex.org/A5110068249,https://openalex.org/A5108596728"
https://openalex.org/W2170521313,1993,12,"https://openalex.org/A5006113054,https://openalex.org/A5110825222"
https://openalex.org/W2410684103,1993,64,"https://openalex.org/A5003990451,https://openalex.org/A5002334593,https://openalex.org/A5110825222,https://openalex.org/A5059826429,https://openalex.org/A5067457491,https://openalex.org/A5109501188,https://openalex.org/A5108596728"
https://openalex.org/W202534027,1993,12,"https://openalex.org/A5112643538,https://openalex.org/A5110045170,https://openalex.org/A5110825222"
https://openalex.org/W1978459274,1992,58,"https://openalex.org/A5072310463,https://openalex.org/A5102937287,https://openalex.org/A5112062995,https://openalex.org/A5108905072,https://openalex.org/A5112335353,https://openalex.org/A5110825222,https://openalex.org/A5059826429,https://openalex.org/A5067457491,https://openalex.org/A5109501188"
https://openalex.org/W2084693586,1992,38,"https://openalex.org/A5027563984,https://openalex.org/A5048228421,https://openalex.org/A5110825222,https://openalex.org/A5108560271,https://openalex.org/A5090802852"
https://openalex.org/W1975600252,1991,20,"https://openalex.org/A5040716918,https://openalex.org/A5110825222,https://openalex.org/A5112093573,https://openalex.org/A5027563984"
https://openalex.org/W2410169207,1991,65,"https://openalex.org/A5108596728,https://openalex.org/A5108654164,https://openalex.org/A5110825222"
https://openalex.org/W2308902283,1991,20,"https://openalex.org/A5064056782,https://openalex.org/A5113920314,https://openalex.org/A5110825222"
https://openalex.org/W1979832488,1989,17,"https://openalex.org/A5110740691,https://openalex.org/A5111367766,https://openalex.org/A5110825222,https://openalex.org/A5045212139,https://openalex.org/A5111783809,https://openalex.org/A5109147589,https://openalex.org/A5090501626,https://openalex.org/A5108472221"
https://openalex.org/W1998257808,1989,24,"https://openalex.org/A5090803593,https://openalex.org/A5052996939,https://openalex.org/A5110009653,https://openalex.org/A5030662926,https://openalex.org/A5110825222,https://openalex.org/A5109501188"
https://openalex.org/W2126705565,1985,26,"https://openalex.org/A5067457491,https://openalex.org/A5088586885,https://openalex.org/A5112335353,https://openalex.org/A5110825222,https://openalex.org/A5108905072,https://openalex.org/A5031773315,https://openalex.org/A5039083133,https://openalex.org/A5109501188"
https://openalex.org/W2410285967,1984,14,"https://openalex.org/A5046880412,https://openalex.org/A5037584672,https://openalex.org/A5110825222"
https://openalex.org/W2402904070,1984,12,"https://openalex.org/A5110825222,https://openalex.org/A5109165818,https://openalex.org/A5020124826"
https://openalex.org/W2254769036,1983,36,"https://openalex.org/A5110825222,https://openalex.org/A5033405652,https://openalex.org/A5044540348,https://openalex.org/A5018147373"
https://openalex.org/W2088666612,1983,38,"https://openalex.org/A5090372381,https://openalex.org/A5020196813,https://openalex.org/A5019122566,https://openalex.org/A5112165671,https://openalex.org/A5110825222"
https://openalex.org/W2316389136,1983,19,"https://openalex.org/A5110825222,https://openalex.org/A5109501188,https://openalex.org/A5067457491,https://openalex.org/A5111970963"
https://openalex.org/W2413219126,1982,52,"https://openalex.org/A5110825222,https://openalex.org/A5109501188,https://openalex.org/A5059826429,https://openalex.org/A5018147373"
https://openalex.org/W1781706057,1982,18,"https://openalex.org/A5110825222,https://openalex.org/A5111866458"
https://openalex.org/W2038402162,1980,23,"https://openalex.org/A5101139190,https://openalex.org/A5110825222,https://openalex.org/A5088591977"
https://openalex.org/W1956524098,1980,11,"https://openalex.org/A5106038147,https://openalex.org/A5112870736,https://openalex.org/A5110825222"
https://openalex.org/W67333424,1979,20,"https://openalex.org/A5110825222,https://openalex.org/A5033405652,https://openalex.org/A5111858382,https://openalex.org/A5018147373"
https://openalex.org/W2401421439,1979,15,"https://openalex.org/A5110825222,https://openalex.org/A5034078214,https://openalex.org/A5025918126,https://openalex.org/A5111956161"
https://openalex.org/W2017346826,1972,39,"https://openalex.org/A5110825222,https://openalex.org/A5042397704,https://openalex.org/A5109284423,https://openalex.org/A5109529302,https://openalex.org/A5056534271"
https://openalex.org/W3159872266,2021,23,"https://openalex.org/A5044316613,https://openalex.org/A5067206551,https://openalex.org/A5088309672,https://openalex.org/A5066727464,https://openalex.org/A5019170728"
https://openalex.org/W4365999200,2023,14,"https://openalex.org/A5045705203,https://openalex.org/A5062907466,https://openalex.org/A5039309158,https://openalex.org/A5043101935,https://openalex.org/A5012563227,https://openalex.org/A5002482464,https://openalex.org/A5046879461,https://openalex.org/A5045494255"
https://openalex.org/W4319297055,2023,11,"https://openalex.org/A5101715801,https://openalex.org/A5061726430,https://openalex.org/A5101737146,https://openalex.org/A5052469442,https://openalex.org/A5005255669,https://openalex.org/A5000216535"
https://openalex.org/W4200146194,2021,15,"https://openalex.org/A5100449055,https://openalex.org/A5081564927,https://openalex.org/A5005255669,https://openalex.org/A5066809579"
https://openalex.org/W3114772654,2021,84,"https://openalex.org/A5101868829,https://openalex.org/A5005255669,https://openalex.org/A5038744760,https://openalex.org/A5055839718,https://openalex.org/A5101827999"
https://openalex.org/W3016196435,2020,21,"https://openalex.org/A5005255669,https://openalex.org/A5060787856,https://openalex.org/A5035349205,https://openalex.org/A5052469442"
https://openalex.org/W3021288299,2020,16,"https://openalex.org/A5005255669,https://openalex.org/A5114180326,https://openalex.org/A5012865489,https://openalex.org/A5101737146,https://openalex.org/A5061726430,https://openalex.org/A5052469442,https://openalex.org/A5000216535"
https://openalex.org/W2951720151,2019,13,"https://openalex.org/A5005255669,https://openalex.org/A5101737146,https://openalex.org/A5100460048,https://openalex.org/A5068330340,https://openalex.org/A5000216535,https://openalex.org/A5052469442"
https://openalex.org/W2911795802,2019,29,"https://openalex.org/A5101827999,https://openalex.org/A5022628659,https://openalex.org/A5101868829,https://openalex.org/A5005255669,https://openalex.org/A5043417988"
https://openalex.org/W2887069137,2018,14,"https://openalex.org/A5102310063,https://openalex.org/A5005255669,https://openalex.org/A5060787856,https://openalex.org/A5052469442"
https://openalex.org/W2601627957,2017,15,"https://openalex.org/A5005255669,https://openalex.org/A5002662719,https://openalex.org/A5100449055,https://openalex.org/A5056262620,https://openalex.org/A5100460048,https://openalex.org/A5068330340,https://openalex.org/A5062326007,https://openalex.org/A5052469442,https://openalex.org/A5047958165"
https://openalex.org/W2546545429,2016,66,"https://openalex.org/A5061099889,https://openalex.org/A5033230889,https://openalex.org/A5002662719,https://openalex.org/A5100449055,https://openalex.org/A5005255669,https://openalex.org/A5080812077,https://openalex.org/A5058202763,https://openalex.org/A5047958165"
https://openalex.org/W2418154674,2016,21,"https://openalex.org/A5005255669,https://openalex.org/A5101737146,https://openalex.org/A5049307072,https://openalex.org/A5052469442,https://openalex.org/A5110465147,https://openalex.org/A5012865489,https://openalex.org/A5000216535"
https://openalex.org/W1975093359,2000,18,"https://openalex.org/A5089685278,https://openalex.org/A5102079260,https://openalex.org/A5071016326,https://openalex.org/A5005255669,https://openalex.org/A5084102615,https://openalex.org/A5100413450"
https://openalex.org/W3093790684,2020,12,"https://openalex.org/A5011906199,https://openalex.org/A5108000469,https://openalex.org/A5041283035,https://openalex.org/A5082580841,https://openalex.org/A5058457102,https://openalex.org/A5025434723,https://openalex.org/A5028663752,https://openalex.org/A5049393079,https://openalex.org/A5113686023"
https://openalex.org/W2964410149,2019,27,"https://openalex.org/A5005652247,https://openalex.org/A5058457102"
https://openalex.org/W4297458948,2022,12,"https://openalex.org/A5046908604,https://openalex.org/A5070221432,https://openalex.org/A5007825679"
https://openalex.org/W3178026798,2021,14,"https://openalex.org/A5074237334,https://openalex.org/A5070221432,https://openalex.org/A5005826053,https://openalex.org/A5046908604"
https://openalex.org/W2963642173,2018,14,"https://openalex.org/A5070221432,https://openalex.org/A5046908604"
https://openalex.org/W4283816719,2022,11,"https://openalex.org/A5065922952,https://openalex.org/A5055236010"
https://openalex.org/W3126684379,2022,16,"https://openalex.org/A5055236010,https://openalex.org/A5019818981,https://openalex.org/A5022601535"
https://openalex.org/W3022767249,2020,30,"https://openalex.org/A5055236010,https://openalex.org/A5051209739,https://openalex.org/A5019988958,https://openalex.org/A5017326180,https://openalex.org/A5112526483,https://openalex.org/A5013574607"
https://openalex.org/W4287598413,2020,40,"https://openalex.org/A5055236010,https://openalex.org/A5080507324"
https://openalex.org/W2769425100,2017,20,"https://openalex.org/A5055236010,https://openalex.org/A5031558727,https://openalex.org/A5080507324"
https://openalex.org/W2769688931,2017,11,"https://openalex.org/A5031558727,https://openalex.org/A5052763861,https://openalex.org/A5055236010,https://openalex.org/A5079925855,https://openalex.org/A5060483232"
https://openalex.org/W2622544372,2017,13,"https://openalex.org/A5055236010,https://openalex.org/A5031558727,https://openalex.org/A5080507324"
https://openalex.org/W2306649490,2016,17,"https://openalex.org/A5055236010,https://openalex.org/A5086868237,https://openalex.org/A5080507324"
https://openalex.org/W2194744042,2016,13,"https://openalex.org/A5062149129,https://openalex.org/A5055236010,https://openalex.org/A5004420568,https://openalex.org/A5080507324"
https://openalex.org/W2964035224,2016,11,"https://openalex.org/A5055236010,https://openalex.org/A5080507324"
https://openalex.org/W746360462,2015,30,"https://openalex.org/A5055236010,https://openalex.org/A5080507324,https://openalex.org/A5062149129"
https://openalex.org/W4390671601,2024,12,"https://openalex.org/A5015855466,https://openalex.org/A5008840028,https://openalex.org/A5088621577,https://openalex.org/A5084955495,https://openalex.org/A5061923992"
https://openalex.org/W4283806635,2022,18,"https://openalex.org/A5015855466,https://openalex.org/A5088621577,https://openalex.org/A5069099139,https://openalex.org/A5046036512"
https://openalex.org/W4284694166,2022,17,"https://openalex.org/A5090222665,https://openalex.org/A5077453893,https://openalex.org/A5045766810,https://openalex.org/A5071367873,https://openalex.org/A5057890584,https://openalex.org/A5058650259"
https://openalex.org/W2948360451,2019,25,"https://openalex.org/A5071367873,https://openalex.org/A5109581864,https://openalex.org/A5080247137,https://openalex.org/A5004105435"
https://openalex.org/W2898444472,2018,35,"https://openalex.org/A5111925801,https://openalex.org/A5109581864,https://openalex.org/A5071367873,https://openalex.org/A5010678395,https://openalex.org/A5104505028"
https://openalex.org/W2587154979,2017,19,"https://openalex.org/A5020183635,https://openalex.org/A5028273844,https://openalex.org/A5010672779,https://openalex.org/A5071367873,https://openalex.org/A5081913715"
https://openalex.org/W2070857991,2014,26,"https://openalex.org/A5089285941,https://openalex.org/A5077549335,https://openalex.org/A5002821091,https://openalex.org/A5071367873,https://openalex.org/A5000487114"
https://openalex.org/W1990225408,2013,19,"https://openalex.org/A5113937277,https://openalex.org/A5005902669,https://openalex.org/A5046021407,https://openalex.org/A5071367873,https://openalex.org/A5045556223,https://openalex.org/A5110862513"
https://openalex.org/W2016306807,2002,40,"https://openalex.org/A5111771486,https://openalex.org/A5060831346,https://openalex.org/A5020875947,https://openalex.org/A5071367873,https://openalex.org/A5015635626"
https://openalex.org/W2014827501,2001,85,"https://openalex.org/A5078650544,https://openalex.org/A5003583216,https://openalex.org/A5071367873,https://openalex.org/A5000143645"
https://openalex.org/W1965280180,1999,56,"https://openalex.org/A5071367873,https://openalex.org/A5003583216,https://openalex.org/A5078650544,https://openalex.org/A5000143645"
https://openalex.org/W1996987587,1992,50,"https://openalex.org/A5071367873,https://openalex.org/A5003583216"
https://openalex.org/W2045556753,1991,16,"https://openalex.org/A5020186652,https://openalex.org/A5100729411,https://openalex.org/A5065820622,https://openalex.org/A5107852298,https://openalex.org/A5066362795,https://openalex.org/A5105512257,https://openalex.org/A5054914589,https://openalex.org/A5071367873,https://openalex.org/A5012451717"
https://openalex.org/W1853576537,1991,14,https://openalex.org/A5071367873
https://openalex.org/W2042985373,1987,24,"https://openalex.org/A5110159041,https://openalex.org/A5071367873,https://openalex.org/A5048222428"
https://openalex.org/W2144031986,1986,14,"https://openalex.org/A5110159041,https://openalex.org/A5083400881,https://openalex.org/A5071367873,https://openalex.org/A5048222428"
https://openalex.org/W1991236026,1986,12,"https://openalex.org/A5061531874,https://openalex.org/A5074056433,https://openalex.org/A5071367873"
https://openalex.org/W2008173398,1984,17,"https://openalex.org/A5111587516,https://openalex.org/A5071367873"
https://openalex.org/W4383213007,2023,36,"https://openalex.org/A5049559771,https://openalex.org/A5100451477,https://openalex.org/A5100338578,https://openalex.org/A5028576089,https://openalex.org/A5076970214,https://openalex.org/A5053358711"
https://openalex.org/W4292103478,2022,30,"https://openalex.org/A5085610622,https://openalex.org/A5049559771,https://openalex.org/A5101830709,https://openalex.org/A5002136633,https://openalex.org/A5100451477,https://openalex.org/A5037127553"
https://openalex.org/W3186527423,2021,41,"https://openalex.org/A5100451477,https://openalex.org/A5006081491,https://openalex.org/A5100755142,https://openalex.org/A5068399153,https://openalex.org/A5047279790,https://openalex.org/A5060507302"
https://openalex.org/W3161224547,2021,57,"https://openalex.org/A5049559771,https://openalex.org/A5007954959,https://openalex.org/A5100451477,https://openalex.org/A5110726396,https://openalex.org/A5053358711,https://openalex.org/A5027095823,https://openalex.org/A5076906918,https://openalex.org/A5004365422"
https://openalex.org/W3156054252,2021,12,"https://openalex.org/A5066771254,https://openalex.org/A5100665595,https://openalex.org/A5100451477"
https://openalex.org/W3135952891,2021,20,"https://openalex.org/A5026529151,https://openalex.org/A5100451477,https://openalex.org/A5039092253,https://openalex.org/A5101764096,https://openalex.org/A5062423145"
https://openalex.org/W3092551098,2020,16,"https://openalex.org/A5014026815,https://openalex.org/A5100451477,https://openalex.org/A5085858773,https://openalex.org/A5066771254"
https://openalex.org/W3087587687,2020,215,"https://openalex.org/A5049559771,https://openalex.org/A5100451477,https://openalex.org/A5103073912,https://openalex.org/A5007954959"
https://openalex.org/W3086770993,2020,32,"https://openalex.org/A5100451477,https://openalex.org/A5065853739,https://openalex.org/A5060507302,https://openalex.org/A5047279790"
https://openalex.org/W3081958360,2020,57,"https://openalex.org/A5007954959,https://openalex.org/A5028576089,https://openalex.org/A5100451477,https://openalex.org/A5049559771"
https://openalex.org/W3048469205,2020,11,"https://openalex.org/A5100451477,https://openalex.org/A5066771254"
https://openalex.org/W3024895465,2020,11,"https://openalex.org/A5101077397,https://openalex.org/A5100423766,https://openalex.org/A5100451477"
https://openalex.org/W3012921997,2020,15,"https://openalex.org/A5042995796,https://openalex.org/A5062462909,https://openalex.org/A5082425847,https://openalex.org/A5041174459,https://openalex.org/A5100451477,https://openalex.org/A5082247143,https://openalex.org/A5017308145"
https://openalex.org/W3005236180,2020,17,"https://openalex.org/A5064697305,https://openalex.org/A5079859102,https://openalex.org/A5041174459,https://openalex.org/A5042995796,https://openalex.org/A5082425847,https://openalex.org/A5100451477,https://openalex.org/A5057447649,https://openalex.org/A5017308145"
https://openalex.org/W2995859036,2019,33,"https://openalex.org/A5070881484,https://openalex.org/A5112493103,https://openalex.org/A5059297253,https://openalex.org/A5100451477"
https://openalex.org/W2984114485,2019,25,"https://openalex.org/A5074909313,https://openalex.org/A5100665595,https://openalex.org/A5047491479,https://openalex.org/A5100451477"
https://openalex.org/W2977844980,2019,16,"https://openalex.org/A5014026815,https://openalex.org/A5100451477"
https://openalex.org/W2972965708,2019,31,"https://openalex.org/A5073258724,https://openalex.org/A5100665595,https://openalex.org/A5100451477"
https://openalex.org/W2963003871,2019,11,"https://openalex.org/A5082425847,https://openalex.org/A5042995796,https://openalex.org/A5062462909,https://openalex.org/A5041174459,https://openalex.org/A5100451477,https://openalex.org/A5017308145"
https://openalex.org/W2963013765,2019,27,"https://openalex.org/A5100451477,https://openalex.org/A5086828508"
https://openalex.org/W2947391245,2019,13,"https://openalex.org/A5062462909,https://openalex.org/A5082425847,https://openalex.org/A5100451477,https://openalex.org/A5042995796,https://openalex.org/A5041174459,https://openalex.org/A5009288396,https://openalex.org/A5017308145"
https://openalex.org/W2955629623,2019,17,"https://openalex.org/A5045758498,https://openalex.org/A5100451477"
https://openalex.org/W2923434624,2019,82,"https://openalex.org/A5112493103,https://openalex.org/A5100451477,https://openalex.org/A5066771254"
https://openalex.org/W2911157201,2019,14,"https://openalex.org/A5100411750,https://openalex.org/A5100451477,https://openalex.org/A5034774599,https://openalex.org/A5038539265"
https://openalex.org/W2899065717,2018,19,"https://openalex.org/A5100718491,https://openalex.org/A5100665595,https://openalex.org/A5100451477"
https://openalex.org/W2894930695,2018,325,"https://openalex.org/A5100451477,https://openalex.org/A5007954959,https://openalex.org/A5049559771,https://openalex.org/A5100642360"
https://openalex.org/W2809064007,2018,14,"https://openalex.org/A5066771254,https://openalex.org/A5100451477,https://openalex.org/A5067464361,https://openalex.org/A5038539265"
https://openalex.org/W2807184269,2018,35,"https://openalex.org/A5100381260,https://openalex.org/A5100451477,https://openalex.org/A5046369855,https://openalex.org/A5070881484,https://openalex.org/A5059297253"
https://openalex.org/W2805758544,2018,18,"https://openalex.org/A5070881484,https://openalex.org/A5100451477,https://openalex.org/A5112493103,https://openalex.org/A5066771254"
https://openalex.org/W2799727253,2018,11,https://openalex.org/A5100451477
https://openalex.org/W2795209040,2018,18,"https://openalex.org/A5113483110,https://openalex.org/A5100451477,https://openalex.org/A5101764096"
https://openalex.org/W2766703010,2017,12,"https://openalex.org/A5100451477,https://openalex.org/A5100665595,https://openalex.org/A5014026815"
https://openalex.org/W2761247835,2017,16,"https://openalex.org/A5100705005,https://openalex.org/A5102269628,https://openalex.org/A5031160766,https://openalex.org/A5101977463,https://openalex.org/A5010844975,https://openalex.org/A5047491479,https://openalex.org/A5100665595,https://openalex.org/A5100451477"
https://openalex.org/W2758036796,2017,19,"https://openalex.org/A5091171974,https://openalex.org/A5100827035,https://openalex.org/A5045908772,https://openalex.org/A5002561857,https://openalex.org/A5049529451,https://openalex.org/A5100451477,https://openalex.org/A5091860404,https://openalex.org/A5089976240"
https://openalex.org/W2749779137,2017,56,"https://openalex.org/A5100381248,https://openalex.org/A5084882005,https://openalex.org/A5046369855,https://openalex.org/A5100451477"
https://openalex.org/W2607202446,2017,23,"https://openalex.org/A5047030982,https://openalex.org/A5100665595,https://openalex.org/A5047491479,https://openalex.org/A5100451477"
https://openalex.org/W2560606312,2016,25,"https://openalex.org/A5041402582,https://openalex.org/A5100665595,https://openalex.org/A5047491479,https://openalex.org/A5100451477"
https://openalex.org/W2510491243,2016,17,"https://openalex.org/A5001106078,https://openalex.org/A5100665595,https://openalex.org/A5100451477"
https://openalex.org/W2342692158,2016,17,"https://openalex.org/A5100609101,https://openalex.org/A5083043316,https://openalex.org/A5100451477,https://openalex.org/A5034681351,https://openalex.org/A5014296933"
https://openalex.org/W2285525519,2016,26,"https://openalex.org/A5086828508,https://openalex.org/A5100451477"
https://openalex.org/W2341226077,2016,41,"https://openalex.org/A5100665595,https://openalex.org/A5112493103,https://openalex.org/A5100451477"
https://openalex.org/W2963530309,2016,15,"https://openalex.org/A5100451477,https://openalex.org/A5085862827,https://openalex.org/A5079499739,https://openalex.org/A5112007828,https://openalex.org/A5103096586"
https://openalex.org/W1644767426,2015,51,"https://openalex.org/A5083678661,https://openalex.org/A5010376144,https://openalex.org/A5100739940,https://openalex.org/A5100451477,https://openalex.org/A5083642709"
https://openalex.org/W2145804902,2015,102,"https://openalex.org/A5100665595,https://openalex.org/A5112493103,https://openalex.org/A5070881484,https://openalex.org/A5100451477"
https://openalex.org/W744253826,2015,15,"https://openalex.org/A5102345626,https://openalex.org/A5100451477,https://openalex.org/A5059670570,https://openalex.org/A5019669122,https://openalex.org/A5111381099"
https://openalex.org/W2258505631,2015,15,"https://openalex.org/A5009331275,https://openalex.org/A5100665595,https://openalex.org/A5100451477"
https://openalex.org/W2056278463,2015,36,"https://openalex.org/A5100665595,https://openalex.org/A5100451477"
https://openalex.org/W2113684478,2015,21,https://openalex.org/A5100451477
https://openalex.org/W1971412460,2014,34,"https://openalex.org/A5100623081,https://openalex.org/A5070881484,https://openalex.org/A5100451477"
https://openalex.org/W1990256193,2014,11,"https://openalex.org/A5100451477,https://openalex.org/A5015785293,https://openalex.org/A5113547113,https://openalex.org/A5046792657,https://openalex.org/A5109100377,https://openalex.org/A5042730592"
https://openalex.org/W1976888179,2014,93,"https://openalex.org/A5100665595,https://openalex.org/A5112493103,https://openalex.org/A5100451477"
https://openalex.org/W2076979693,2014,47,"https://openalex.org/A5101527568,https://openalex.org/A5100451477,https://openalex.org/A5100359546,https://openalex.org/A5100460045,https://openalex.org/A5019288901"
https://openalex.org/W2151598322,2014,11,"https://openalex.org/A5100665595,https://openalex.org/A5086474621,https://openalex.org/A5070881484,https://openalex.org/A5100451477"
https://openalex.org/W1992633229,2013,20,"https://openalex.org/A5050608534,https://openalex.org/A5100451477,https://openalex.org/A5086828508"
https://openalex.org/W2155888803,2012,15,"https://openalex.org/A5100665595,https://openalex.org/A5087186763,https://openalex.org/A5100451477,https://openalex.org/A5100744790,https://openalex.org/A5086828508,https://openalex.org/A5100705031"
https://openalex.org/W1503820088,2011,32,"https://openalex.org/A5009346347,https://openalex.org/A5112161035,https://openalex.org/A5049567111,https://openalex.org/A5025640600,https://openalex.org/A5006385051,https://openalex.org/A5100451477,https://openalex.org/A5002944869,https://openalex.org/A5060094664,https://openalex.org/A5113721062"
https://openalex.org/W1972773284,2010,23,"https://openalex.org/A5100665595,https://openalex.org/A5100451477,https://openalex.org/A5010576122,https://openalex.org/A5089699228,https://openalex.org/A5064502415,https://openalex.org/A5114256935"
https://openalex.org/W2063056480,2009,13,"https://openalex.org/A5033204456,https://openalex.org/A5001422415,https://openalex.org/A5006682374,https://openalex.org/A5100451477,https://openalex.org/A5010169945"
https://openalex.org/W2170022832,2009,12,"https://openalex.org/A5100451477,https://openalex.org/A5060381913,https://openalex.org/A5073616869"
https://openalex.org/W943423507,2008,54,"https://openalex.org/A5058933126,https://openalex.org/A5100665597,https://openalex.org/A5100451477"
https://openalex.org/W2093163832,2005,12,"https://openalex.org/A5066176623,https://openalex.org/A5110182529,https://openalex.org/A5100451477,https://openalex.org/A5087061934,https://openalex.org/A5049366342,https://openalex.org/A5111600496,https://openalex.org/A5088309668"
https://openalex.org/W1970215080,1998,64,"https://openalex.org/A5075570063,https://openalex.org/A5100451477,https://openalex.org/A5100380841,https://openalex.org/A5108561187"
https://openalex.org/W4324114560,1998,59,"https://openalex.org/A5075570063,https://openalex.org/A5100451477,https://openalex.org/A5011662556,https://openalex.org/A5108577018"
https://openalex.org/W2147998839,1987,12,https://openalex.org/A5100451477
https://openalex.org/W3210240180,2021,21,"https://openalex.org/A5101918839,https://openalex.org/A5072321018,https://openalex.org/A5006591088,https://openalex.org/A5103024780,https://openalex.org/A5081018704,https://openalex.org/A5040793194"
https://openalex.org/W3160792241,2021,17,"https://openalex.org/A5006591088,https://openalex.org/A5101918839,https://openalex.org/A5040793194"
https://openalex.org/W3118281159,2020,19,"https://openalex.org/A5006591088,https://openalex.org/A5101918839,https://openalex.org/A5040793194"
https://openalex.org/W2968533066,2019,13,"https://openalex.org/A5064757050,https://openalex.org/A5100726694,https://openalex.org/A5031322720,https://openalex.org/A5006591088,https://openalex.org/A5079750663,https://openalex.org/A5053664938,https://openalex.org/A5068140222,https://openalex.org/A5001405352"
https://openalex.org/W4327568958,2023,22,"https://openalex.org/A5084606365,https://openalex.org/A5059787882,https://openalex.org/A5023790749,https://openalex.org/A5020744129,https://openalex.org/A5002901620"
https://openalex.org/W4307315074,2022,17,"https://openalex.org/A5089341169,https://openalex.org/A5024396732,https://openalex.org/A5059787882,https://openalex.org/A5054586972"
https://openalex.org/W4281773604,2022,37,"https://openalex.org/A5068009402,https://openalex.org/A5059787882,https://openalex.org/A5024396732"
https://openalex.org/W4281389747,2022,30,"https://openalex.org/A5059787882,https://openalex.org/A5057907135,https://openalex.org/A5024396732,https://openalex.org/A5079596102,https://openalex.org/A5031799782,https://openalex.org/A5007874154"
